timestamp,vibration,label,condition,cooling_duration,vibration_reduction,cooling_efficiency,stable_vibration,peak_vibration,avg_vibration
2025-04-01 11:14:07.322560,6440.2620991536805,1,Overheating,16.14630568641261,0.531599196681715,Efficient,3016.623940823889,6535.631934696154,4472.489080997735
2025-04-07 04:14:07.322560,10241.844370485029,2,Failure,13.311299086267478,0.5132872054842964,Inefficient,4984.836694553695,10857.91789915007,7735.632063244152
2025-03-31 05:44:07.322560,9408.566333134206,2,Failure,17.48785416519732,0.6410925577866574,Inefficient,3376.804477519766,9941.631962236732,6306.087555441246
2025-04-04 06:14:07.322560,1984.7842942852155,0,Normal,15.084109196576948,0.4620787960329008,Efficient,1067.6575571968924,2059.4789510711325,1417.3640337506124
2025-04-07 01:44:07.322560,1879.7899150763503,0,Normal,15.923358031913224,0.4677001107371453,Efficient,1000.6119636325724,1964.6947864798315,1319.9942367888646
2025-04-03 18:14:07.322560,1844.5147126770364,0,Normal,18.43262270251801,0.6997381578392797,Efficient,553.8373855209586,2018.2753137754673,1180.7564189764662
2025-03-28 23:44:07.322560,9719.024249631251,2,Failure,18.951056278179735,0.6677924486061486,Inefficient,3228.733247907462,10205.598417583089,6221.748094035489
2025-03-23 08:14:07.322560,5445.0802553650465,1,Overheating,16.69666404153069,0.5567020289763372,Efficient,2413.7930292643323,5577.813639560219,3737.5325279672024
2025-04-05 11:44:07.322560,9605.37722557549,2,Failure,15.234879850667607,0.46137278911293106,Inefficient,5173.717544529899,10315.433368763976,6899.221868610907
2025-04-01 04:44:07.322560,2147.708926950141,0,Normal,15.37248496056893,0.4344329284357493,Efficient,1214.6734483875905,2211.192729770387,1520.094485944957
2025-03-29 19:14:07.322560,9366.811348340985,2,Failure,14.153268990799624,0.415742212822768,Inefficient,5472.632471288289,9721.869120053732,6948.680627461417
2025-03-26 06:44:07.322560,5359.190878947162,1,Overheating,16.598012153205335,0.5055649012003458,Efficient,2649.7720717184457,5353.998583925607,3714.7926170950464
2025-03-23 14:44:07.322560,8265.999272226225,2,Failure,18.56174939100112,0.5751572959134864,Inefficient,3511.7494827897426,8732.202716588772,5334.504218881897
2025-03-22 05:14:07.322560,5237.192534977378,1,Overheating,16.273359016495455,0.5472498615082851,Efficient,2371.1396455187833,5381.771672653609,3577.4326947463283
2025-03-27 19:44:07.322560,1979.1646176077923,0,Normal,15.78531586109735,0.5697333736016023,Efficient,851.5684831051797,2063.1419836941523,1406.5292820650589
2025-03-29 12:44:07.322560,5823.425843130376,1,Overheating,16.854740973600546,0.5881531051558966,Efficient,2398.35985084815,5750.499487773164,3936.7383262286826
2025-03-19 15:44:07.322560,5585.541782996897,1,Overheating,14.894727842651877,0.4257815636718414,Efficient,3207.3210686780735,6068.375831201126,4054.9792092955195
2025-03-22 23:14:07.322560,6271.252114832258,1,Overheating,18.039482983326437,0.5802497459684346,Efficient,2632.359668296832,6665.952569177968,4166.697643131514
2025-03-21 11:44:07.322560,10042.363711277809,2,Failure,16.25107498161269,0.5490340880892697,Inefficient,4528.763708795623,10300.93717074564,6971.431042105891
2025-04-06 14:44:07.322560,7777.3089009085525,2,Failure,13.752783488647202,0.5301617050932694,Inefficient,3654.0775529658126,7821.1615252495385,5894.538332890014
2025-03-21 14:14:07.322560,6534.641853197591,1,Overheating,17.14334752338241,0.5036618226515839,Efficient,3243.3922270407684,6482.484126235775,4393.931664617825
2025-03-20 15:44:07.322560,6185.4151046681045,1,Overheating,17.489243439403907,0.5558646309680111,Efficient,2747.1616201278066,6294.322874655799,4113.617614460317
2025-04-03 07:14:07.322560,8285.155443968897,2,Failure,14.72193950901431,0.5078224549638826,Inefficient,4077.767466655236,9222.761572938985,6068.658633205095
2025-03-24 00:44:07.322560,5280.52856827503,1,Overheating,14.56496886355094,0.4672409304946062,Efficient,2813.2494865308545,5314.946314910594,3848.8049887925026
2025-03-18 17:14:07.322560,6311.1035720217005,1,Overheating,15.63123893532098,0.5541478401174127,Efficient,2813.819158828587,6509.459905178079,4420.100746477938
2025-03-25 08:44:07.322560,10249.487929676574,2,Failure,12.935509526762983,0.4599629235843639,Inefficient,5535.103496299887,10593.39743128741,7915.521413114121
2025-03-22 08:44:07.322560,10277.044673213608,2,Failure,17.069885133672962,0.5861320599663392,Inefficient,4253.3393085368225,11076.182824206477,6890.657824487666
2025-03-24 05:44:07.322560,7971.934131338573,2,Failure,18.399741298408088,0.6228122878099205,Inefficient,3006.915596729606,8430.653032505865,5153.835876557055
2025-03-26 04:44:07.322560,1797.8067006979795,0,Normal,16.959931003270306,0.6911808110529194,Efficient,555.1972071931768,1909.4799552695279,1211.1556641326288
2025-04-03 20:44:07.322560,8595.09443011654,2,Failure,16.777361964945264,0.559204201661287,Inefficient,3788.6815111198457,8850.292494415982,5843.403971861853
2025-03-18 20:14:07.322560,5618.356947910709,1,Overheating,14.885706092587185,0.5513413758597644,Efficient,2520.724298178352,5704.610619189917,4021.617010679083
2025-03-21 13:44:07.322560,1992.284278345833,0,Normal,11.86994301935422,0.4256900990825055,Efficient,1144.1885864962774,2007.703490995446,1566.5811304219158
2025-03-21 00:14:07.322560,1909.319182375242,0,Normal,14.126411038688163,0.48586300673951266,Efficient,981.651623600979,2008.6126962919811,1384.2720903729232
2025-03-24 02:14:07.322560,6396.480802722737,1,Overheating,18.41938715385036,0.6543201694790938,Efficient,2211.134399815426,6578.47012828595,4073.6278215222746
2025-04-05 16:44:07.322560,2285.1168674929163,0,Normal,14.190878228149682,0.3972203406587081,Efficient,1377.42196694242,2368.8973964081233,1696.2424463758077
2025-03-31 08:14:07.322560,5856.4482400850375,1,Overheating,14.444979988057575,0.49348622131601944,Efficient,2966.3717277526202,6047.417892938589,4254.001296965884
2025-03-24 07:44:07.322560,2132.5221284505474,0,Normal,14.340575218170596,0.4134526374857719,Efficient,1250.8252299458966,2238.2575207124974,1583.1573764339284
2025-03-28 21:44:07.322560,5379.91677155124,1,Overheating,17.55030950170441,0.5843211784919368,Efficient,2236.317463409884,6001.315327655621,3531.4594204118594
2025-03-28 05:44:07.322560,8451.260247524564,2,Failure,13.314112813760113,0.41325969630607107,Inefficient,4958.695004228992,8830.235556476717,6352.705308702952
2025-04-06 03:44:07.322560,5663.597321708067,1,Overheating,18.3536439085542,0.5974483450092256,Efficient,2279.8904750548995,5647.698318187564,3636.7952407103885
2025-03-23 21:44:07.322560,6431.678257302354,1,Overheating,18.589982850616817,0.6285952084962719,Efficient,2388.756122172442,6668.42700585792,4172.355804277162
2025-03-19 11:44:07.322560,8436.528405927102,2,Failure,14.281005327445627,0.5875569118710772,Inefficient,3479.5878288279528,8848.256418166813,6137.196630830605
2025-04-03 05:44:07.322560,8780.718477265695,2,Failure,18.78853498707168,0.6819702290355945,Inefficient,2792.5298862277327,8557.443970322332,5497.9056898200115
2025-04-01 15:44:07.322560,6339.892179357431,1,Overheating,18.357887420357358,0.5960225025799928,Efficient,2561.1737765294906,6552.277077968837,4150.416597134102
2025-04-05 14:14:07.322560,6178.010131451913,1,Overheating,11.825422503550582,0.462604193315231,Efficient,3320.0367382982768,6675.170314591733,4818.615746502683
2025-04-02 07:44:07.322560,1213.3304437935321,0,Normal,12.044459762901786,0.4274192184383021,Efficient,694.7296937999024,1229.3235177940114,937.9046642407914
2025-04-02 05:14:07.322560,5802.557933668104,1,Overheating,14.235186931448684,0.6355690349859106,Efficient,2114.6317873168277,6065.5073897929105,4271.3168839235195
2025-03-26 03:14:07.322560,2404.678251835725,0,Normal,14.340041932882382,0.5218937166637339,Efficient,1149.6917816047282,2441.6002772898037,1801.8833882406122
2025-03-18 11:44:07.322560,7636.481540675186,2,Failure,16.607061500382102,0.6416091572784423,Inefficient,2736.8450547902,7641.134683982125,5310.1754554344
2025-03-22 16:14:07.322560,9967.703338633803,2,Failure,14.111642290883516,0.44840978762948697,Inefficient,5498.087601403291,10101.612611549599,7326.0106806662825
2025-03-24 08:14:07.322560,5384.250211389201,1,Overheating,13.61328092672705,0.5448204296637587,Efficient,2450.800697802953,5731.872564039884,4037.5906315754924
2025-04-01 14:14:07.322560,6423.773494445093,1,Overheating,12.251559372398685,0.3785576030927849,Efficient,3992.0051975769957,6836.629326457294,4977.433996644019
2025-04-07 01:14:07.322560,9410.508538408902,2,Failure,16.37806418879151,0.45205565189502855,Inefficient,5156.434966414733,9317.219334741601,6632.420508601737
2025-04-07 02:44:07.322560,8572.939679568473,2,Failure,16.044291320157612,0.4045916891961401,Inefficient,5104.399533235249,9155.664232974475,6160.049569961947
2025-04-03 12:44:07.322560,5763.69274068964,1,Overheating,18.22204297695,0.6004716292548395,Efficient,2302.7587701634407,5909.373485331757,3812.049721989089
2025-04-03 05:14:07.322560,5669.913343074221,1,Overheating,15.577725792110096,0.5544965368721868,Efficient,2525.966029974162,5864.559831114541,3988.434082991999
2025-03-26 18:44:07.322560,5299.413497080547,1,Overheating,15.414353138553587,0.42898917229008243,Efficient,3026.022487345072,5473.373925320214,3753.4010352310825
2025-03-31 19:14:07.322560,8712.523140240215,2,Failure,18.89934959599347,0.6710890773344523,Inefficient,2865.6440248013446,8299.890826316867,5403.993411578383
2025-04-06 11:44:07.322560,8968.77257644215,2,Failure,17.09121437443978,0.6304750009511658,Inefficient,3314.1856777789953,9186.287536072681,5951.655828053128
2025-03-28 17:14:07.322560,6362.400338775413,1,Overheating,17.043899991914476,0.49032862788077464,Efficient,3242.733310635489,6493.559771857368,4330.258106541941
2025-04-01 09:14:07.322560,1815.7329322350313,0,Normal,13.358628881008066,0.4248145137490976,Efficient,1044.3832295293832,1968.5925264210384,1386.489873083353
2025-03-20 07:14:07.322560,9683.501964038647,2,Failure,17.011198470230802,0.6066865265046874,Inefficient,3808.6517930747223,10109.462310724957,6462.241667562371
2025-03-21 02:14:07.322560,6329.315976395254,1,Overheating,17.047627166030026,0.6053584436138063,Efficient,2497.8111077846247,6402.797595788447,4326.67661711264
2025-03-22 11:14:07.322560,5763.238309222901,1,Overheating,15.98313993663629,0.5047996889508058,Efficient,2853.9574033778126,5777.777686766769,4047.71856305305
2025-03-20 02:44:07.322560,8985.058288479311,2,Failure,15.198303732557866,0.47267372095462457,Inefficient,4738.057354269605,8960.840215198501,6485.006816533322
2025-03-27 00:44:07.322560,5249.451414981482,1,Overheating,15.001978426439209,0.5067839264101712,Efficient,2589.1138153977377,5136.363928008043,3784.6894823568878
2025-03-29 21:44:07.322560,5561.158486844043,1,Overheating,16.67413533221675,0.5669882657927907,Efficient,2408.046880589479,5672.4453996983775,3730.361208282507
2025-04-06 09:44:07.322560,6474.3453416237635,1,Overheating,13.317034080913857,0.40134767059202703,Efficient,3875.8819201547244,7103.843248948578,4993.362889367729
2025-04-04 23:14:07.322560,5309.860420230984,1,Overheating,15.166868053096698,0.49116436824041154,Efficient,2701.846181483467,5842.409008579096,3880.6079564761603
2025-04-07 18:44:07.322560,5526.182941744895,1,Overheating,15.24222564180648,0.45349302587039164,Efficient,3020.0975179796606,5619.371160048483,3950.653793775183
2025-03-21 22:14:07.322560,8779.889346791659,2,Failure,12.807070598577074,0.37784880709196667,Inefficient,5462.418630706964,9361.776609706692,6633.806233442723
2025-03-22 18:14:07.322560,2208.1093865039434,0,Normal,14.757508172337603,0.5312183527980818,Efficient,1035.1211554073357,2288.0902192936105,1609.642738104786
2025-03-20 22:14:07.322560,9176.536397964,2,Failure,15.724979436593506,0.4817510722545401,Inefficient,4755.730148662028,9461.02835053462,6563.6630730902625
2025-03-18 18:14:07.322560,2629.9165367499545,0,Normal,12.850893556014098,0.3674944400462217,Efficient,1663.4368317087312,2597.433687980247,1992.1907922011385
2025-04-07 12:44:07.322560,6763.885812769942,1,Overheating,13.679484725024238,0.3636066088750123,Efficient,4304.4922295708575,6994.859657664079,5103.171379921352
2025-03-29 16:44:07.322560,1754.1133826525622,0,Normal,16.84045681185044,0.42347182077420964,Efficient,1011.2957946562738,1793.5128293655146,1191.201446422442
2025-03-21 10:14:07.322560,8401.162112852093,2,Failure,14.744201491279647,0.49412968998037765,Inefficient,4249.898482553594,8286.222617178784,6089.38004726717
2025-03-23 04:44:07.322560,1950.9123653680738,0,Normal,14.633353238198639,0.4970558680029306,Efficient,981.1999262023953,1958.5701242756936,1437.9457891859806
2025-03-25 22:44:07.322560,1865.607359669125,0,Normal,13.802696509297567,0.4648700909715275,Efficient,998.3422966625876,1943.9697536642757,1395.576517874117
2025-03-23 03:14:07.322560,2162.859116107466,0,Normal,15.069624070018104,0.5361719665879732,Efficient,1003.1946903714006,2159.8957513773234,1593.4795097012384
2025-03-23 16:44:07.322560,2287.7802376018058,0,Normal,16.91538118215252,0.5393554766653833,Efficient,1053.85343704444,2425.2399666921624,1578.551709109858
2025-03-19 00:14:07.322560,1715.325043752549,0,Normal,15.120353803393323,0.507425674578411,Efficient,844.9250763051693,1865.1898364483538,1225.7267186525492
2025-03-27 11:14:07.322560,6318.579871775497,1,Overheating,17.87184911665131,0.6074649264745282,Efficient,2480.264214543961,6578.693853684121,4174.434203156753
2025-03-25 21:14:07.322560,2202.310335694516,0,Normal,15.019551842218902,0.48634388387898614,Efficient,1131.2301735260114,2361.405956106865,1611.0722204707515
2025-03-25 16:44:07.322560,2765.2820105581795,0,Normal,16.32681112825192,0.4966012996786024,Efficient,1392.0393701371288,2915.270620181847,1948.082785837419
2025-03-29 05:14:07.322560,6297.868129380637,1,Overheating,12.932558559515805,0.4323796021998711,Efficient,3574.7984128917906,6511.82583012416,4873.600153617193
2025-04-02 04:14:07.322560,9034.304990243172,2,Failure,18.38056821715999,0.5138162786975253,Inefficient,4392.332019537943,10007.436913593545,5919.948263098189
2025-03-19 13:14:07.322560,8296.079037017375,2,Failure,17.94239484032408,0.6113609190998297,Inefficient,3224.1805320216026,8596.04043098538,5447.387579837446
2025-04-02 20:44:07.322560,8158.415817239819,2,Failure,13.975784116768516,0.4620810073410169,Inefficient,4388.566818102758,8182.9726193711285,5964.475410627376
2025-03-24 22:44:07.322560,2415.666674665092,0,Normal,14.782966242959688,0.45804557432462767,Efficient,1309.1812452912566,2621.503958050703,1783.744335091912
2025-03-31 05:14:07.322560,5670.2084537958945,1,Overheating,12.971799938876519,0.49765172950080505,Efficient,2848.419410134282,5803.157968896567,4314.94102701758
2025-03-27 18:14:07.322560,1840.9460950472792,0,Normal,17.46209772818352,0.5952676967508999,Efficient,745.0903532059222,1867.5637635131254,1217.057273125217
2025-03-19 06:14:07.322560,1725.1037242779742,0,Normal,18.639206378301342,0.6319283257722347,Efficient,634.9618160115472,1782.8995398581367,1098.4710173527603
2025-04-06 08:44:07.322560,8877.82640881546,2,Failure,18.396502931586923,0.6175562808507973,Inefficient,3395.2689497483943,9617.477138481383,5787.328510218551
2025-03-30 05:44:07.322560,9485.49148069109,2,Failure,13.676389557469781,0.4049759269795181,Inefficient,5644.095775441893,9676.097061405706,7085.516372198496
2025-04-07 17:14:07.322560,5468.37231650241,1,Overheating,12.322909826656293,0.4408344983964888,Efficient,3057.7251493118247,6084.50537930138,4202.5744519866685
2025-04-04 23:44:07.322560,8300.981287947017,2,Failure,17.59387741017241,0.518253966819149,Inefficient,3998.9648069769464,8365.314667641995,5488.977987253526
2025-03-22 06:14:07.322560,2163.9196855001815,0,Normal,15.54144665819268,0.5345830292118947,Efficient,1007.1249450542439,2249.6474855042848,1548.2676673823435
2025-03-25 23:14:07.322560,6264.388579454381,1,Overheating,18.546127438512965,0.6474530530983414,Efficient,2208.49106789226,6411.709470085917,4022.9591681520023
2025-03-19 03:44:07.322560,6127.498375337299,1,Overheating,16.36409243570816,0.4660384014547587,Efficient,3271.848827578473,6466.318528014011,4296.83854572899
2025-03-24 23:44:07.322560,9028.667036773353,2,Failure,14.27457829158877,0.5203526830485774,Inefficient,4330.57591983609,9284.528130141874,6578.597816628495
2025-03-26 14:44:07.322560,8285.188171056525,2,Failure,14.102953545293538,0.46163276531709174,Inefficient,4460.473844479244,8658.650483806396,6183.124411363614
2025-03-23 12:14:07.322560,2075.5608344954076,0,Normal,12.772267931342093,0.4101180144682046,Efficient,1224.3359461441812,2188.908007433612,1605.5187065757818
2025-03-20 12:14:07.322560,1768.3422836586863,0,Normal,18.259547035007593,0.6590512797770108,Efficient,602.9140385296271,1915.6101131866703,1124.8028738324144
2025-04-02 00:44:07.322560,6733.869438198705,1,Overheating,15.39167235429501,0.5005342220650264,Efficient,3363.3373374624603,7039.208535338562,4827.261695378327
2025-03-21 03:44:07.322560,6964.545700609285,1,Overheating,17.741232677315594,0.5156603857911624,Efficient,3373.20537777292,7163.250105327739,4632.421637778456
2025-04-03 15:14:07.322560,1997.5771635298308,0,Normal,17.54154198719333,0.5516629167535086,Efficient,895.5879190567639,2191.366123300934,1329.984105980752
2025-03-31 08:44:07.322560,9933.262137461228,2,Failure,18.08673515860348,0.6166457579624149,Inefficient,3807.9581776670907,10614.444722327211,6591.032061234214
2025-04-06 17:44:07.322560,9233.877823345316,2,Failure,18.87648628007702,0.6220208220189678,Inefficient,3490.213549245346,9464.592601569122,5769.85299325492
2025-03-23 19:44:07.322560,2317.6784192352206,0,Normal,18.883210797167187,0.6172490135747346,Efficient,887.0937011788304,2335.875593043225,1496.4578558314684
2025-04-02 21:44:07.322560,6893.985953600859,1,Overheating,15.243341361230495,0.4405065457008037,Efficient,3857.1400150702834,7170.007666596382,4911.357676874654
2025-03-29 11:44:07.322560,8205.669766989362,2,Failure,12.972121077709765,0.5334712934828175,Inefficient,3828.180502500697,8504.915308365826,6313.827289903946
2025-04-06 11:14:07.322560,6566.908293762119,1,Overheating,17.602866703955122,0.7075723105765797,Efficient,1920.3458190003523,6944.375713283241,4421.037152229063
2025-03-29 18:44:07.322560,6014.257100100022,1,Overheating,15.351042005527237,0.46354726107540967,Efficient,3226.364693945321,6163.900096469436,4206.738065225429
2025-03-26 17:44:07.322560,8651.861364678294,2,Failure,12.783392718370312,0.3768320449455138,Inefficient,5391.562754041489,8864.501291946344,6684.183389012817
2025-04-03 23:44:07.322560,9697.273140405528,2,Failure,12.852580653698816,0.38044478000402093,Inefficient,6007.996193865046,10127.884225741307,7462.851446000422
2025-03-20 21:14:07.322560,2303.113793984979,0,Normal,12.401760950528493,0.35043296560862286,Efficient,1496.026797024696,2398.764153169103,1791.5747938337042
2025-03-27 04:14:07.322560,9974.913883128518,2,Failure,16.8909652481923,0.5221758679616727,Inefficient,4766.254568362945,9988.968225424745,6821.115829894564
2025-03-25 07:44:07.322560,1410.0083201859934,0,Normal,11.975820008432839,0.4514798639792111,Efficient,773.4179555788652,1466.6999869481604,1111.7390635596887
2025-03-31 01:14:07.322560,8597.374731501648,2,Failure,16.024624949455987,0.5839230992886919,Inefficient,3577.1690325369204,8457.947092696366,6040.149311916937
2025-03-31 10:14:07.322560,9107.45441354054,2,Failure,18.398110383893865,0.6373796420396856,Inefficient,3302.548379545317,9908.740792826873,5919.680705569002
2025-04-05 17:44:07.322560,8885.886623696886,2,Failure,13.938449299072758,0.5158004865362407,Inefficient,4302.541979888159,8916.864803453482,6538.425777798563
2025-03-21 06:14:07.322560,1741.0430863499516,0,Normal,15.766093542441249,0.5671017579967225,Efficient,753.6944913328547,1918.6411362221115,1229.248156832941
2025-04-07 08:44:07.322560,8282.55427655263,2,Failure,14.983020315985993,0.5420953146021906,Inefficient,3792.6204102951124,8543.472233177421,6052.225348492198
2025-03-31 19:44:07.322560,1840.6246301961692,0,Normal,17.591059133906036,0.5510839862323424,Efficient,826.2858718302331,1946.3215120945192,1238.8955783282486
2025-03-25 04:14:07.322560,9172.282410615284,2,Failure,18.537055810628914,0.6364858772878712,Inefficient,3334.254193762705,9354.016472665531,5812.067418904416
2025-04-04 20:14:07.322560,6318.756486966838,1,Overheating,12.416829923441554,0.41339112453176075,Efficient,3706.6386371772587,6687.055406755777,4902.159594820811
2025-03-29 17:14:07.322560,6067.694397831463,1,Overheating,13.011511622948266,0.45614060270318774,Efficient,3299.9726181858637,6480.485140051356,4650.934609423328
2025-03-22 13:14:07.322560,9317.291829493222,2,Failure,15.717810007233942,0.5701002500690291,Inefficient,4005.501427533015,9195.165253198604,6594.17459339171
2025-04-02 18:14:07.322560,2189.6746645781304,0,Normal,17.571167371664277,0.6293075767339842,Efficient,811.6958075766674,2299.8132722691275,1458.7915360615846
2025-03-20 05:44:07.322560,9456.318763555877,2,Failure,15.768749745028236,0.5718281318679943,Inefficient,4048.929670643458,9694.183320254015,6631.9948667126555
2025-04-05 06:44:07.322560,5414.54986138301,1,Overheating,16.509276714429863,0.6073855003422979,Efficient,2125.830784698571,5825.994864656684,3748.24442202059
2025-03-18 06:14:07.322560,2155.297706140737,0,Normal,12.54199910289561,0.39743811693098086,Efficient,1298.7002443865,2208.7440719689444,1663.9210299011397
2025-04-04 17:44:07.322560,9784.740829607932,2,Failure,17.240799787037606,0.6032676381494507,Inefficient,3881.923339425858,10377.172808588908,6547.776756397181
2025-03-20 08:14:07.322560,4945.080879687179,1,Overheating,18.671394584830498,0.6600819440777274,Efficient,1680.9222790016677,5276.234795151888,3150.037068146815
2025-04-06 16:44:07.322560,1929.8086262712602,0,Normal,13.675215226718137,0.4271445885690282,Efficient,1105.5013145856612,1999.5578052103729,1434.4903108342348
2025-03-19 04:44:07.322560,2084.8838553522455,0,Normal,17.82828765582775,0.5799284624791728,Efficient,875.8003666701674,2155.4773277304007,1383.6294214891197
2025-03-25 12:44:07.322560,5678.865754344569,1,Overheating,18.428387386530996,0.6494184378506335,Efficient,1990.90562739466,5725.613760249344,3572.6060459368905
2025-04-06 21:14:07.322560,1272.5297833402342,0,Normal,16.226073883041693,0.535938172516106,Efficient,590.5324967845528,1327.2480139901986,884.8141764284302
2025-03-26 09:44:07.322560,5133.784057854005,1,Overheating,14.921156827302013,0.5716588675295258,Efficient,2199.0108772000513,5429.850278415079,3719.6865005614936
2025-03-29 13:14:07.322560,8864.592783680895,2,Failure,13.928763743208664,0.5308607159534449,Inefficient,4158.728711900314,8747.831581721483,6559.378276763283
2025-03-30 23:14:07.322560,5907.966427670781,1,Overheating,11.833964666622835,0.47649393223584047,Efficient,3092.8562730325993,6127.946447376994,4688.698582557877
2025-03-19 07:44:07.322560,1499.0396999978807,0,Normal,13.75625174589876,0.4971701623011041,Efficient,753.761889054136,1521.6527145395514,1123.267588218093
2025-03-18 15:14:07.322560,2047.95691759922,0,Normal,14.673034852653226,0.5000589627407606,Efficient,1023.8577056467888,2133.679992977396,1479.9608150572344
2025-03-26 07:44:07.322560,2267.543729508407,0,Normal,17.43849428786046,0.537850280891904,Efficient,1047.9446976576348,2320.6448330775065,1500.6065314794432
2025-03-30 17:14:07.322560,6245.216708623939,1,Overheating,17.93285412768626,0.5620122061545851,Efficient,2735.328688296722,6503.292440122832,4080.959679364016
2025-03-18 19:14:07.322560,9489.179894141775,2,Failure,13.363990786521576,0.43559999642095865,Inefficient,5355.693166215785,9959.358733624773,7138.33814827983
2025-03-19 19:44:07.322560,2059.324740661421,0,Normal,14.36604069071455,0.4466382514030595,Efficient,1139.5515394213448,1984.3196749679132,1490.0395393133695
2025-04-03 04:44:07.322560,2095.9763776991117,0,Normal,18.34610126855959,0.5904114766717833,Efficient,858.4878694726037,2236.2811926770187,1360.7690251811066
